"genre","year","month","count"
"Anime Features","1985","4","2"
"Anime Features","1985","5","5"
"Anime Features","1985","6","6"
"Anime Features","1985","7","4"
"Anime Features","1985","8","3"
"Anime Features","1985","9","4"
"Anime Features","1985","10","4"
"Anime Features","1985","11","4"
"Anime Features","1985","12","5"
"Anime Features","1986","1","3"
"Anime Features","1986","2","3"
"Anime Features","1986","3","6"
"Anime Features","1986","4","2"
"Anime Features","1986","5","1"
"Anime Features","1986","6","3"
"Anime Features","1986","7","3"
"Anime Features","1986","8","4"
"Anime Features","1986","9","6"
"Anime Features","1986","10","4"
"Anime Features","1986","11","7"
"Anime Features","1986","12","5"
"Anime Features","1987","1","3"
"Anime Features","1987","2","5"
"Anime Features","1987","3","1"
"Anime Features","1987","4","4"
"Anime Features","1987","5","6"
"Anime Features","1987","6","7"
"Anime Features","1987","7","7"
"Anime Features","1987","8","5"
"Anime Features","1987","9","8"
"Anime Features","1987","10","7"
"Anime Features","1987","11","6"
"Anime Features","1987","12","2"
"Anime Features","1988","1","4"
"Anime Features","1988","2","4"
"Anime Features","1988","3","4"
"Anime Features","1988","4","5"
"Anime Features","1988","5","6"
"Anime Features","1988","6","5"
"Anime Features","1988","7","5"
"Anime Features","1988","8","10"
"Anime Features","1988","9","6"
"Anime Features","1988","10","9"
"Anime Features","1988","11","5"
"Anime Features","1988","12","5"
"Anime Features","1989","1","3"
"Anime Features","1989","2","1"
"Anime Features","1989","3","7"
"Anime Features","1989","4","4"
"Anime Features","1989","5","3"
"Anime Features","1989","6","5"
"Anime Features","1989","7","8"
"Anime Features","1989","8","7"
"Anime Features","1989","9","6"
"Anime Features","1989","10","6"
"Anime Features","1989","11","4"
"Anime Features","1989","12","6"
"Anime Features","1990","1","1"
"Anime Features","1990","2","4"
"Anime Features","1990","3","4"
"Anime Features","1990","4","8"
"Anime Features","1990","5","5"
"Anime Features","1990","6","5"
"Anime Features","1990","7","3"
"Anime Features","1990","8","4"
"Anime Features","1990","9","5"
"Anime Features","1990","10","6"
"Anime Features","1990","11","12"
"Anime Features","1990","12","6"
"Anime Features","1991","1","7"
"Anime Features","1991","2","7"
"Anime Features","1991","3","3"
"Anime Features","1991","4","8"
"Anime Features","1991","5","7"
"Anime Features","1991","6","8"
"Anime Features","1991","7","8"
"Anime Features","1991","8","5"
"Anime Features","1991","9","6"
"Anime Features","1991","10","6"
"Anime Features","1991","11","5"
"Anime Features","1991","12","6"
"Anime Features","1992","1","7"
"Anime Features","1992","2","5"
"Anime Features","1992","3","2"
"Anime Features","1992","4","5"
"Anime Features","1992","5","7"
"Anime Features","1992","6","8"
"Anime Features","1992","7","6"
"Anime Features","1992","8","4"
"Anime Features","1992","9","4"
"Anime Features","1992","10","7"
"Anime Features","1992","11","5"
"Anime Features","1992","12","8"
"Anime Features","1993","1","3"
"Anime Features","1993","2","4"
"Anime Features","1993","3","10"
"Anime Features","1993","4","5"
"Anime Features","1993","5","9"
"Anime Features","1993","6","9"
"Anime Features","1993","7","9"
"Anime Features","1993","8","5"
"Anime Features","1993","9","4"
"Anime Features","1993","10","7"
"Anime Features","1993","11","7"
"Anime Features","1993","12","7"
"Anime Features","1994","1","14"
"Anime Features","1994","2","4"
"Anime Features","1994","3","0"
"Anime Features","1994","4","7"
"Anime Features","1994","5","7"
"Anime Features","1994","6","7"
"Anime Features","1994","7","7"
"Anime Features","1994","8","13"
"Anime Features","1994","9","7"
"Anime Features","1994","10","6"
"Anime Features","1994","11","5"
"Anime Features","1994","12","4"
"Anime Features","1995","1","8"
"Anime Features","1995","2","10"
"Anime Features","1995","3","4"
"Anime Features","1995","4","8"
"Anime Features","1995","5","9"
"Anime Features","1995","6","5"
"Anime Features","1995","7","7"
"Anime Features","1995","8","9"
"Anime Features","1995","9","4"
"Anime Features","1995","10","5"
"Anime Features","1995","11","5"
"Anime Features","1995","12","7"
"Anime Features","1996","1","4"
"Anime Features","1996","2","15"
"Anime Features","1996","3","10"
"Anime Features","1996","4","5"
"Anime Features","1996","5","6"
"Anime Features","1996","6","9"
"Anime Features","1996","7","11"
"Anime Features","1996","8","7"
"Anime Features","1996","9","14"
"Anime Features","1996","10","5"
"Anime Features","1996","11","4"
"Anime Features","1996","12","9"
"Anime Features","1997","1","6"
"Anime Features","1997","2","11"
"Anime Features","1997","3","6"
"Anime Features","1997","4","8"
"Anime Features","1997","5","3"
"Anime Features","1997","6","8"
"Anime Features","1997","7","12"
"Anime Features","1997","8","9"
"Anime Features","1997","9","8"
"Anime Features","1997","10","8"
"Anime Features","1997","11","10"
"Anime Features","1997","12","11"
"Anime Features","1998","1","8"
"Anime Features","1998","2","14"
"Anime Features","1998","3","11"
"Anime Features","1998","4","6"
"Anime Features","1998","5","12"
"Anime Features","1998","6","5"
"Anime Features","1998","7","7"
"Anime Features","1998","8","14"
"Anime Features","1998","9","12"
"Anime Features","1998","10","10"
"Anime Features","1998","11","10"
"Anime Features","1998","12","9"
"Anime Features","1999","1","7"
"Anime Features","1999","2","5"
"Anime Features","1999","3","20"
"Anime Features","1999","4","9"
"Anime Features","1999","5","12"
"Anime Features","1999","6","11"
"Anime Features","1999","7","14"
"Anime Features","1999","8","16"
"Anime Features","1999","9","7"
"Anime Features","1999","10","10"
"Anime Features","1999","11","6"
"Anime Features","1999","12","10"
"Anime Features","2000","1","8"
"Anime Features","2000","2","8"
"Anime Features","2000","3","12"
"Anime Features","2000","4","10"
"Anime Features","2000","5","4"
"Anime Features","2000","6","9"
"Anime Features","2000","7","9"
"Anime Features","2000","8","13"
"Anime Features","2000","9","15"
"Anime Features","2000","10","10"
"Anime Features","2000","11","7"
"Anime Features","2000","12","8"
"Anime Features","2001","1","10"
"Anime Features","2001","2","7"
"Anime Features","2001","3","10"
"Anime Features","2001","4","15"
"Anime Features","2001","5","13"
"Anime Features","2001","6","5"
"Anime Features","2001","7","4"
"Anime Features","2001","8","12"
"Anime Features","2001","9","12"
"Anime Features","2001","10","11"
"Anime Features","2001","11","11"
"Anime Features","2001","12","13"
"Anime Features","2002","1","17"
"Anime Features","2002","2","10"
"Anime Features","2002","3","10"
"Anime Features","2002","4","10"
"Anime Features","2002","5","12"
"Anime Features","2002","6","8"
"Anime Features","2002","7","13"
"Anime Features","2002","8","14"
"Anime Features","2002","9","9"
"Anime Features","2002","10","12"
"Anime Features","2002","11","11"
"Anime Features","2002","12","15"
"Anime Features","2003","1","16"
"Anime Features","2003","2","11"
"Anime Features","2003","3","18"
"Anime Features","2003","4","17"
"Anime Features","2003","5","12"
"Anime Features","2003","6","12"
"Anime Features","2003","7","10"
"Anime Features","2003","8","6"
"Anime Features","2003","9","9"
"Anime Features","2003","10","12"
"Anime Features","2003","11","13"
"Anime Features","2003","12","11"
"Anime Features","2004","1","13"
"Anime Features","2004","2","6"
"Anime Features","2004","3","10"
"Anime Features","2004","4","10"
"Anime Features","2004","5","13"
"Anime Features","2004","6","9"
"Anime Features","2004","7","9"
"Anime Features","2004","8","9"
"Anime Features","2004","9","11"
"Anime Features","2004","10","10"
"Anime Features","2004","11","18"
"Anime Features","2004","12","8"
"Anime Features","2005","1","11"
"Anime Features","2005","2","12"
"Anime Features","2005","3","14"
"Anime Features","2005","4","10"
"Anime Features","2005","5","6"
"Anime Features","2005","6","13"
"Anime Features","2005","7","12"
"Anime Features","2005","8","16"
"Anime Features","2005","9","10"
"Anime Features","2005","10","11"
"Anime Features","2005","11","12"
"Anime Features","2005","12","11"
"Anime Features","2006","1","19"
"Anime Features","2006","2","6"
"Anime Features","2006","3","18"
"Anime Features","2006","4","12"
"Anime Features","2006","5","23"
"Anime Features","2006","6","17"
"Anime Features","2006","7","14"
"Anime Features","2006","8","14"
"Anime Features","2006","9","14"
"Anime Features","2006","10","9"
"Anime Features","2006","11","15"
"Anime Features","2006","12","17"
"Anime Features","2007","1","11"
"Anime Features","2007","2","17"
"Anime Features","2007","3","13"
"Anime Features","2007","4","15"
"Anime Features","2007","5","13"
"Anime Features","2007","6","12"
"Anime Features","2007","7","18"
"Anime Features","2007","8","21"
"Anime Features","2007","9","9"
"Anime Features","2007","10","20"
"Anime Features","2007","11","14"
"Anime Features","2007","12","16"
"Anime Features","2008","1","16"
"Anime Features","2008","2","11"
"Anime Features","2008","3","19"
"Anime Features","2008","4","20"
"Anime Features","2008","5","22"
"Anime Features","2008","6","13"
"Anime Features","2008","7","15"
"Anime Features","2008","8","13"
"Anime Features","2008","9","7"
"Anime Features","2008","10","13"
"Anime Features","2008","11","17"
"Anime Features","2008","12","16"
"Anime Features","2009","1","14"
"Anime Features","2009","2","16"
"Anime Features","2009","3","19"
"Anime Features","2009","4","11"
"Anime Features","2009","5","14"
"Anime Features","2009","6","11"
"Anime Features","2009","7","19"
"Anime Features","2009","8","18"
"Anime Features","2009","9","13"
"Anime Features","2009","10","19"
"Anime Features","2009","11","13"
"Anime Features","2009","12","26"
"Anime Features","2010","1","13"
"Anime Features","2010","2","14"
"Anime Features","2010","3","15"
"Anime Features","2010","4","19"
"Anime Features","2010","5","15"
"Anime Features","2010","6","14"
"Anime Features","2010","7","24"
"Anime Features","2010","8","18"
"Anime Features","2010","9","18"
"Anime Features","2010","10","10"
"Anime Features","2010","11","14"
"Anime Features","2010","12","17"
"Anime Features","2011","1","16"
"Anime Features","2011","2","15"
"Anime Features","2011","3","20"
"Anime Features","2011","4","12"
"Anime Features","2011","5","10"
"Anime Features","2011","6","20"
"Anime Features","2011","7","19"
"Anime Features","2011","8","15"
"Anime Features","2011","9","18"
"Anime Features","2011","10","18"
"Anime Features","2011","11","13"
"Anime Features","2011","12","15"
"Anime Features","2012","1","17"
"Anime Features","2012","2","11"
"Anime Features","2012","3","22"
"Anime Features","2012","4","17"
"Anime Features","2012","5","15"
"Anime Features","2012","6","25"
"Anime Features","2012","7","18"
"Anime Features","2012","8","12"
"Anime Features","2012","9","13"
"Anime Features","2012","10","25"
"Anime Features","2012","11","19"
"Anime Features","2012","12","16"
"Anime Features","2013","1","18"
"Anime Features","2013","2","19"
"Anime Features","2013","3","20"
"Anime Features","2013","4","14"
"Anime Features","2013","5","18"
"Anime Features","2013","6","16"
"Anime Features","2013","7","20"
"Anime Features","2013","8","20"
"Anime Features","2013","9","20"
"Anime Features","2013","10","22"
"Anime Features","2013","11","16"
"Anime Features","2013","12","17"
"Anime Features","2014","1","22"
"Anime Features","2014","2","17"
"Anime Features","2014","3","15"
"Anime Features","2014","4","17"
"Anime Features","2014","5","21"
"Anime Features","2014","6","32"
"Anime Features","2014","7","26"
"Anime Features","2014","8","23"
"Anime Features","2014","9","19"
"Anime Features","2014","10","19"
"Anime Features","2014","11","17"
"Anime Features","2014","12","25"
"Anime Features","2015","1","29"
"Anime Features","2015","2","23"
"Anime Features","2015","3","27"
"Anime Features","2015","4","16"
"Anime Features","2015","5","25"
"Anime Features","2015","6","21"
"Anime Features","2015","7","23"
"Anime Features","2015","8","22"
"Anime Features","2015","9","24"
"Anime Features","2015","10","22"
"Anime Features","2015","11","25"
"Anime Features","2015","12","16"
"Anime Features","2016","1","21"
"Anime Features","2016","2","28"
"Anime Features","2016","3","26"
"Anime Features","2016","4","26"
"Anime Features","2016","5","29"
"Anime Features","2016","6","22"
"Anime Features","2016","7","17"
"Anime Features","2016","8","31"
"Anime Features","2016","9","21"
"Anime Features","2016","10","20"
"Anime Features","2016","11","28"
"Anime Features","2016","12","19"
"Anime Features","2017","1","30"
"Anime Features","2017","2","25"
"Anime Features","2017","3","27"
"Anime Features","2017","4","24"
"Anime Features","2017","5","31"
"Anime Features","2017","6","29"
"Anime Features","2017","7","24"
"Anime Features","2017","8","20"
"Anime Features","2017","9","18"
"Anime Features","2017","10","29"
"Anime Features","2017","11","30"
"Anime Features","2017","12","26"
"Anime Features","2018","1","23"
"Anime Features","2018","2","31"
